date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,sentiment
2020-07-16 23:30:52,kellifrost_,,0,0,4,Defund boomers who post this fucking shit. ,,,,1283906980348821507,https://twitter.com/kellifrost_/status/1283906980348821507,Negative
2020-07-16 23:28:31,meat,a1andar,1,1,6,why is this @likeholywine,,@likeholywine,,1283906387777658881,https://twitter.com/meat/status/1283906387777658881,Positive
2020-07-16 23:28:15,okaychicago,urpalbeth,0,0,0,Ok maybe you both got things to work on,,,,1283906320102502407,https://twitter.com/okaychicago/status/1283906320102502407,Negative
2020-07-16 23:21:34,SourceDuMal,chicagosmayor,0,1,4,Girl hush. You aint did shit but harass black folks wanting better for this city and refuse to defund police. You just wanna make a scene cus Miss Millie at the Big House put you on blast ,,,,1283904638652239873,https://twitter.com/SourceDuMal/status/1283904638652239873,Negative
2020-07-16 23:13:52,Scarvis,,0,0,0,"Movie reboot idea: All Dogs Go to Heaven (Except Police Dogs, They Go Straight to Hell)",,,,1283902703609864192,https://twitter.com/Scarvis/status/1283902703609864192,Negative
2020-07-16 23:11:54,sophk0,4TheCulture____,0,0,1,ACAB ALL DAY AND EVERY DAY,,,,1283902206106894336,https://twitter.com/sophk0/status/1283902206106894336,Positive
2020-07-16 23:09:59,captainashx,alyssa_rxo,0,3,66,DEFUND FLORIDA POLICE FREE THE KANGAROO,,,,1283901726135709697,https://twitter.com/captainashx/status/1283901726135709697,Negative
2020-07-16 22:51:19,FF_Ryan,JulioTheFoolio,0,0,2,“The science should not stand in the way of this” has to be one of dumbest quotes I’ve heard of in a long time. Also is it just me or did she not list every single reason to defund the police at the end there ? Just sayin,,,,1283897028318244864,https://twitter.com/FF_Ryan/status/1283897028318244864,Positive
2020-07-16 22:43:15,DavefromTR1,BeeSpecBrown,1,0,0,"However, I saw one poll suggesting that a majority of people understand that the phrase “defund the police” refers to reprioritizing spending rather than simply reducing police budgets to zero. So maybe people are paying attention for a change.",,,,1283894995490086912,https://twitter.com/DavefromTR1/status/1283894995490086912,Negative
2020-07-16 22:40:03,YuiLNamiki,allykerans,0,0,0,"DEFUND THE POLICE. Reallocate the funds to social services (mental health, addiction, homelessness)! @MayorOfLA",,@MayorOfLA,,1283894192486395911,https://twitter.com/YuiLNamiki/status/1283894192486395911,Positive
2020-07-16 22:30:38,TheShanaEast,,0,1,1,Grateful to @MMFlint today for putting the wind in my sails as I begin my work as a member of the #DNC2020 Rules Committee. My proposal? Ending caucuses. Stay tuned I just published DAY 123 (an excerpt from DAY 15 — A BLOG.),,@MMFlint,#DNC2020,1283891820322332672,https://twitter.com/TheShanaEast/status/1283891820322332672,Positive
2020-07-16 22:30:27,SaintofSnark,TheBillyProcida,1,0,0,You sure that's not just your girlfriend's username?,,,,1283891774256185345,https://twitter.com/SaintofSnark/status/1283891774256185345,Positive
2020-07-16 22:27:24,jordannachicago,bahannahcupcake,1,0,1,Damn I suppose there can be several. Sucks to be us,,,,1283891009336872961,https://twitter.com/jordannachicago/status/1283891009336872961,Negative
2020-07-16 22:26:56,Rabies93,,0,0,0,Lmao now we want to defund cook county jail! Please just let me stop breathing! PLEASE!! ,,,,1283890890436743169,https://twitter.com/Rabies93/status/1283890890436743169,Negative
2020-07-16 22:25:09,okaychicago,,0,0,0,AOC only fans where Bernie bros pay $300 to watch her rant about racism in Federal Highway Expenditures & Procurement Practices,,,,1283890441449099265,https://twitter.com/okaychicago/status/1283890441449099265,Negative
2020-07-16 22:20:17,okaychicago,normfinkelstein,0,0,2,"Bari, saving the Jews",,,,1283889218750685184,https://twitter.com/okaychicago/status/1283889218750685184,Positive
2020-07-16 22:10:15,jordannachicago,,1,0,1,"Call me Migraine Queen, Queen Of Migraines",,,,1283886693326757894,https://twitter.com/jordannachicago/status/1283886693326757894,Negative
2020-07-16 22:05:47,DavefromTR1,,1,0,6,"People are critical of the phrase “defund the police,” but apparently we’re supposed to take “abolish the suburbs” seriously.",,,,1283885566858276865,https://twitter.com/DavefromTR1/status/1283885566858276865,Negative
2020-07-16 21:58:35,padoramonium,RosaGoldensohn,0,0,1,Policing is not the answer. Defund the police.,,,,1283883757536251907,https://twitter.com/padoramonium/status/1283883757536251907,Negative
2020-07-16 21:57:22,OnTapeWithJohn,,0,0,4,"It would be nice to live in a country of people who valued the lives of my (or anybody's) kids more than their supposed rights. But as we learned long ago with guns, they don't.",,,,1283883450798346242,https://twitter.com/OnTapeWithJohn/status/1283883450798346242,Positive
2020-07-16 21:46:15,meat,helenhousandi,1,0,8,in my experience Americans think their country is the only one with any kind of immigration control,,,,1283880651826110466,https://twitter.com/meat/status/1283880651826110466,Positive
2020-07-16 21:45:05,PeterLaBarbera,,0,1,5,"Great Job, Dana: Rep. @AOC (""Ms. Westchester"") Runs Away After @DLoesch Smashes Her 'Defund the Police' Argument ",,@AOC @DLoesch,,1283880357054603265,https://twitter.com/PeterLaBarbera/status/1283880357054603265,Positive
2020-07-16 21:40:17,okaychicago,chicagosmayor,0,0,0,Karen is now a term to get democrats out of freezing rent payments and evictions,,,,1283879152408506369,https://twitter.com/okaychicago/status/1283879152408506369,Negative
2020-07-16 21:31:43,Kwaselow,,1,0,0,It's alright @terrycrews we don't need to defund PornHub. Nobody I know has ever thrown them a dime and they're still running STRONG,,@terrycrews,,1283876994850185217,https://twitter.com/Kwaselow/status/1283876994850185217,Negative
2020-07-16 21:16:36,bestlotionsdeal,,0,0,0,Which BLM do you support? the Bill Gates version that wants to unite police departments with communities or the radical Marxist one that wants to defund police and dismantle America to the studs?,,,,1283873190809407489,https://twitter.com/bestlotionsdeal/status/1283873190809407489,Negative
2020-07-16 21:05:42,geefto77,Giannoulias,0,3,3,"Lol yeah, ok.not interested in a person whos in bed with china, a globalist, wants open borders,wants to defund police,wants to destroy the suburbs by flooding them with section 8 housing garbage, wants amnesty for illegals, pushes green new deal let alone being in DC for 40+ yrs",,,,1283870446660849665,https://twitter.com/geefto77/status/1283870446660849665,Negative
2020-07-16 20:50:24,Celia94608757,RealMattCouch,0,0,0,That’s why they want to defund the police,,,,1283866596608552960,https://twitter.com/Celia94608757/status/1283866596608552960,Negative
2020-07-16 20:49:16,TradefinalotFin,MillerinDc,1,0,0,That what you want. That’s what you get ! Defund the police hahaha. Live it up in nyc buddy,,,,1283866313614667777,https://twitter.com/TradefinalotFin/status/1283866313614667777,Negative
2020-07-16 20:48:42,toreilly,,0,0,0,"Joe Biden Pressured to Defund the Military, End Space Force as President https://www.breitbart.com/politics/2020/07/16/democrats-progressives-want-biden-defund-the-military-end-space-force-he-becomes-president/ via @BreitbartNews",,@BreitbartNews,,1283866168701394945,https://twitter.com/toreilly/status/1283866168701394945,Positive
2020-07-16 20:40:06,geefto77,NickKristof,0,0,1,"Lol yeah, ok.not interested in a person whos in bed with china, a globalist, wants open borders,wants to defund police,wants to destroy the suburbs by flooding them with section 8 housing garbage, wants amnesty for illegals, pushes green new deal let alone being in DC for 40+ yrs",,,,1283864006760042496,https://twitter.com/geefto77/status/1283864006760042496,Negative
2020-07-16 20:22:34,meat,markknoller,0,0,8,inside you there are two trucks,,,,1283859594230538262,https://twitter.com/meat/status/1283859594230538262,Negative
2020-07-16 20:04:15,BeamSplashX,,0,0,5,my brain just background-processed this tweet without any conscious effort from me: CHAZ and ACAB thats my SCENE come to the party defund the PO-LICE,,,,1283854981729329155,https://twitter.com/BeamSplashX/status/1283854981729329155,Positive
2020-07-16 19:57:44,ChicagoKennedy,susieshoes,0,0,2,DEFUND ,,,,1283853343316680705,https://twitter.com/ChicagoKennedy/status/1283853343316680705,Positive
2020-07-16 19:50:51,NYmork,tribelaw,0,0,0,Defund the police ,,,,1283851610360250370,https://twitter.com/NYmork/status/1283851610360250370,Negative
2020-07-16 19:48:28,MKernel85,RyanOfKalamazoo,1,0,3,"This guy is distilled libertarianism right here. Ladies, I guarantee he’s single.",,,,1283851012630097920,https://twitter.com/MKernel85/status/1283851012630097920,Positive
2020-07-16 19:31:38,dayshasourcepr,,0,0,0,@briebriejoy Hey! Can you speak check out the Borgen Project and maybe shout us out! We are a non profit that is trying to end global poverty!,,@briebriejoy,,1283846774407430145,https://twitter.com/dayshasourcepr/status/1283846774407430145,Positive
2020-07-16 19:31:03,meat,,0,0,11,the Goya shit is stupid we all already know it runs afoul of paragraph 12 subsection fuck of some federal ethics code it literally doesn’t matter,,,,1283846628928098307,https://twitter.com/meat/status/1283846628928098307,Negative
2020-07-16 19:24:01,meat,auntanxiety,0,0,6,BROTUS,,,,1283844858206195712,https://twitter.com/meat/status/1283844858206195712,Positive
2020-07-16 18:59:38,moseason_,,2,1,4,It’s funny that they’re delaying US mail and want to defund USPS because a lot of my packages had sure been transferred to who? USPS ,,,,1283838722518274049,https://twitter.com/moseason_/status/1283838722518274049,Positive
2020-07-16 18:59:20,Scarvis,D8bitGaming,0,0,1,"I’m really excited to start my Numenera campaign. Numenera is maybe more science-fantasy, but close enough, right???",,,,1283838644541952001,https://twitter.com/Scarvis/status/1283838644541952001,Positive
2020-07-16 18:56:26,mikeyisbrown,,0,1,8,"If more money was spent to focus on rebuilding lower income neighborhoods, mental health, and education, there would be less reason for crime. Period. Defund the fucking police. Privilege, proximity, and an overall ignorance from yt ppl has demonized black communities for decades",,,,1283837914540105732,https://twitter.com/mikeyisbrown/status/1283837914540105732,Negative
2020-07-16 18:55:57,ArchieFrmQueens,TEARGASDADDY,0,0,1,"Its an overly broad generalization but the conceptualization is still useful. Reminds me of Piketty's thesis that the people radicalizing are part of a ""brahman"" class. his implicit arg that things like defund the police primarily benefit the professional bourgeois is wrong tho.",,,,1283837793446301696,https://twitter.com/ArchieFrmQueens/status/1283837793446301696,Negative
2020-07-16 18:50:44,emily_is_angry,allykerans,0,0,0,DEFUND THE FUCKING POLICE. THERE IS NO GODDAMN EXCUSE FOR THIS SHIT. ,,,,1283836480801185793,https://twitter.com/emily_is_angry/status/1283836480801185793,Negative
2020-07-16 18:49:52,BeanmealBrandon,politico,1,0,0,Defund the government,,,,1283836263024467973,https://twitter.com/BeanmealBrandon/status/1283836263024467973,Negative
2020-07-16 18:45:09,cocodotts,,0,0,4,"Hey all! Here’s a reminder if you forgot what we need to do: Abolish Police Unions, Defund the Police, Demilitarize the Police, Charge officers for the crimes they commit, Create a national police database of misconduct, Reform police departments, this includes abolishion. BLM ",,,,1283835077848379399,https://twitter.com/cocodotts/status/1283835077848379399,Positive
2020-07-16 18:33:07,mason_reyna,NYPDnews,11,1,14,I take the name and address of all the people in New York who want to defund the police and put them on the non-911 call service opt them out. That way when they have an emergency they can handle it themselves. It breaks my heart to see these police officers being hurt.,,,,1283832049225408513,https://twitter.com/mason_reyna/status/1283832049225408513,Negative
2020-07-16 18:32:04,SecureYouToday,,0,0,0,I just published the first episode of my new podcast! Listen to Safety Security and You. on @anchor https://anchor.fm/donald-muhammad6/episodes/The-intro---Who-is-Donald-Muhammad-egr58r #Anchor #Podcast #Chicago #Safety #Security #Defund,,@anchor,#Anchor #Podcast #Chicago #Safety #Security #Defund,1283831783314853888,https://twitter.com/SecureYouToday/status/1283831783314853888,Positive
2020-07-16 18:26:20,Ben08605112,ChuckCallesto,0,0,0,I kind of think we should defund the police. They have been forced to protect the illegals and criminals.,,,,1283830340264566786,https://twitter.com/Ben08605112/status/1283830340264566786,Negative
2020-07-16 18:22:34,boxsquat,EllissaJane,0,0,0,it sounds a lot better when you say it! ok lemme try: Am weird am hoe am never shut up.,,,,1283829391890558976,https://twitter.com/boxsquat/status/1283829391890558976,Negative
2020-07-16 18:22:14,meat,meat,1,0,0,"apparently I can lock in 2.875% as long as we close in the next 65 days, and that’s with no points at all",,,,1283829311536062464,https://twitter.com/meat/status/1283829311536062464,Negative
2020-07-16 18:19:58,boxsquat,EllissaJane,0,0,1,~you can't afford me~,,,,1283828741102346246,https://twitter.com/boxsquat/status/1283828741102346246,Negative
2020-07-16 18:17:39,emmapetit1,NonprofitUnion,0,3,10,Proud member of @NonprofitUnion! Defund the police! ,,@NonprofitUnion,,1283828155082579969,https://twitter.com/emmapetit1/status/1283828155082579969,Negative
2020-07-16 18:07:56,boxsquat,PlopperEric,1,0,13,"Change has to begin somewhere! I was suggesting that generalizing isn't helpful. I guess I don't understand your point? I am in graduate school in a 3 yr program and my peers are almost all millennials, if that helps.",,,,1283825709119606785,https://twitter.com/boxsquat/status/1283825709119606785,Negative
2020-07-16 18:04:22,gucciguccisam,nbcchicago,0,20,51,I love that the strongest advocates for in person learning have never worked in schools nor education ever And btw teacher work increased at least two fold when remote learning started so perfect time to defund the police and pay teachers double ,,,,1283824813023404040,https://twitter.com/gucciguccisam/status/1283824813023404040,Negative
